timestamp,lat,lon,heading,sat_count,rtk_status,speed_kmph,age
2026-07-22T10:57:24.389570+00:00,10.8512589333,106.7723653550,96.52,29,RTK Fixed,8.751,1.4
2026-07-22T10:57:24.485782+00:00,10.8512585517,106.7723675783,96.861,29,RTK Fixed,9.067,0.5
2026-07-22T10:57:24.587768+00:00,10.8512584033,106.7723699233,96.375,29,RTK Fixed,8.754,0.6
2026-07-22T10:57:24.689038+00:00,10.8512582183,106.7723721600,96.758,29,RTK Fixed,9.113,0.7
2026-07-22T10:57:24.790065+00:00,10.8512579133,106.7723743533,96.801,30,RTK Fixed,8.912,0.8
2026-07-22T10:57:24.886923+00:00,10.8512576867,106.7723766150,96.625,29,RTK Fixed,8.845,0.9
2026-07-22T10:57:24.997212+00:00,10.8512574867,106.7723788450,96.383,29,RTK Fixed,8.717,1.0
2026-07-22T10:57:25.087514+00:00,10.8512571683,106.7723810733,96.47,28,RTK Fixed,8.803,1.1
2026-07-22T10:57:25.189280+00:00,10.8512567917,106.7723833600,96.903,29,RTK Fixed,8.992,1.2
2026-07-22T10:57:25.288056+00:00,10.8512565550,106.7723856283,96.957,28,RTK Fixed,9.022,1.3
2026-07-22T10:57:25.392377+00:00,10.8512563533,106.7723878400,96.71,29,RTK Fixed,9.161,1.4
2026-07-22T10:57:25.488638+00:00,10.8512560067,106.7723900883,97.27,29,RTK Fixed,8.759,0.5
2026-07-22T10:57:25.586632+00:00,10.8512557183,106.7723923417,96.824,29,RTK Fixed,8.963,0.6
2026-07-22T10:57:25.686334+00:00,10.8512555500,106.7723946000,96.707,29,RTK Fixed,8.821,0.7
2026-07-22T10:57:25.790213+00:00,10.8512552800,106.7723968050,96.876,29,RTK Fixed,8.975,0.8
2026-07-22T10:57:25.888187+00:00,10.8512549467,106.7723990450,96.746,29,RTK Fixed,8.657,0.9
2026-07-22T10:57:25.991217+00:00,10.8512546517,106.7724013017,96.523,28,RTK Fixed,8.918,1.0
2026-07-22T10:57:26.087507+00:00,10.8512543283,106.7724035500,96.622,28,RTK Fixed,8.897,1.1
2026-07-22T10:57:26.189337+00:00,10.8512540417,106.7724058250,96.397,28,RTK Fixed,8.958,1.2
2026-07-22T10:57:26.288916+00:00,10.8512538667,106.7724079950,96.389,28,RTK Fixed,9.062,1.3
2026-07-22T10:57:26.391270+00:00,10.8512535833,106.7724103067,96.951,28,RTK Fixed,8.537,1.4
2026-07-22T10:57:26.486533+00:00,10.8512533767,106.7724125150,96.74,28,RTK Fixed,9.276,0.5
2026-07-22T10:57:26.586690+00:00,10.8512530433,106.7724147917,97.018,28,RTK Fixed,8.751,0.6
2026-07-22T10:57:26.687177+00:00,10.8512528050,106.7724170050,97.038,28,RTK Fixed,9.1,0.7
2026-07-22T10:57:26.790598+00:00,10.8512525550,106.7724192117,97.192,28,RTK Fixed,8.672,0.8
2026-07-22T10:57:26.889400+00:00,10.8512523033,106.7724214317,97.563,28,RTK Fixed,8.733,0.9
2026-07-22T10:57:26.993574+00:00,10.8512519367,106.7724237083,97.839,28,RTK Fixed,8.781,1.0
2026-07-22T10:57:27.086494+00:00,10.8512516400,106.7724259483,97.739,28,RTK Fixed,9.047,1.1
2026-07-22T10:57:27.188770+00:00,10.8512512717,106.7724280717,98.216,28,RTK Fixed,8.893,1.2
2026-07-22T10:57:27.287266+00:00,10.8512508933,106.7724303483,98.081,29,RTK Fixed,8.558,1.3
2026-07-22T10:57:27.388297+00:00,10.8512505067,106.7724326083,98.075,29,RTK Fixed,8.945,1.4
2026-07-22T10:57:27.488537+00:00,10.8512500983,106.7724348400,97.983,29,RTK Fixed,9.065,0.5
2026-07-22T10:57:27.586530+00:00,10.8512497417,106.7724370700,98.004,29,RTK Fixed,8.991,0.6
2026-07-22T10:57:27.687236+00:00,10.8512493767,106.7724392467,97.902,29,RTK Fixed,8.872,0.7
2026-07-22T10:57:27.789686+00:00,10.8512490050,106.7724414117,97.445,29,RTK Fixed,8.556,0.8
2026-07-22T10:57:27.886750+00:00,10.8512486283,106.7724437067,97.488,29,RTK Fixed,8.576,0.9
2026-07-22T10:57:27.997378+00:00,10.8512483983,106.7724459450,96.78,29,RTK Fixed,9.115,1.0
2026-07-22T10:57:28.087785+00:00,10.8512482100,106.7724481583,96.535,29,RTK Fixed,8.983,1.1
2026-07-22T10:57:28.189643+00:00,10.8512478917,106.7724503350,96.472,29,RTK Fixed,8.694,1.2
2026-07-22T10:57:28.287534+00:00,10.8512475433,106.7724525150,96.007,29,RTK Fixed,8.704,1.3
2026-07-22T10:57:28.390144+00:00,10.8512473250,106.7724547500,95.445,29,RTK Fixed,8.688,1.4
2026-07-22T10:57:28.490748+00:00,10.8512472250,106.7724570133,95.218,29,RTK Fixed,8.863,0.5
2026-07-22T10:57:28.587859+00:00,10.8512469917,106.7724592133,95.161,29,RTK Fixed,8.872,0.6
2026-07-22T10:57:28.686567+00:00,10.8512467600,106.7724614017,94.879,29,RTK Fixed,8.751,0.7
2026-07-22T10:57:28.789752+00:00,10.8512465883,106.7724636800,94.925,29,RTK Fixed,8.649,0.8
2026-07-22T10:57:28.889589+00:00,10.8512463783,106.7724658617,94.869,29,RTK Fixed,8.966,0.9
2026-07-22T10:57:28.993049+00:00,10.8512462533,106.7724681417,94.572,29,RTK Fixed,8.659,1.0
2026-07-22T10:57:29.086196+00:00,10.8512460633,106.7724703267,94.682,29,RTK Fixed,8.979,1.1
2026-07-22T10:57:29.188916+00:00,10.8512459283,106.7724725700,94.91,29,RTK Fixed,8.635,1.2
2026-07-22T10:57:29.288058+00:00,10.8512457967,106.7724747600,95.027,29,RTK Fixed,8.87,1.3
2026-07-22T10:57:29.389942+00:00,10.8512455350,106.7724770017,94.938,29,RTK Fixed,8.591,1.4
2026-07-22T10:57:29.488628+00:00,10.8512452283,106.7724792333,95.048,29,RTK Fixed,8.963,0.5
2026-07-22T10:57:29.588712+00:00,10.8512451833,106.7724814433,94.938,29,RTK Fixed,8.824,0.6
2026-07-22T10:57:29.684696+00:00,10.8512450617,106.7724836600,95.742,29,RTK Fixed,8.673,0.7
2026-07-22T10:57:29.789689+00:00,10.8512448183,106.7724859133,95.76,29,RTK Fixed,8.709,0.8
2026-07-22T10:57:29.887274+00:00,10.8512445950,106.7724881633,95.803,29,RTK Fixed,8.971,0.9
2026-07-22T10:57:29.994132+00:00,10.8512443300,106.7724903750,96.156,29,RTK Fixed,8.93,1.0
2026-07-22T10:57:30.087670+00:00,10.8512440783,106.7724926367,96.149,29,RTK Fixed,8.777,1.1
2026-07-22T10:57:30.188975+00:00,10.8512438617,106.7724948667,96.08,29,RTK Fixed,8.876,1.2
2026-07-22T10:57:30.287757+00:00,10.8512434950,106.7724971550,96.158,29,RTK Fixed,8.753,1.3
2026-07-22T10:57:30.390824+00:00,10.8512432700,106.7724994217,95.737,29,RTK Fixed,9.167,1.4
2026-07-22T10:57:30.489162+00:00,10.8512430383,106.7725016083,95.729,29,RTK Fixed,8.91,0.5
2026-07-22T10:57:30.589019+00:00,10.8512428067,106.7725038467,95.461,29,RTK Fixed,8.628,0.6
2026-07-22T10:57:30.693176+00:00,10.8512426967,106.7725061183,95.15,29,RTK Fixed,8.876,0.7
2026-07-22T10:57:30.786723+00:00,10.8512425150,106.7725083933,94.956,29,RTK Fixed,8.901,0.8
2026-07-22T10:57:30.885271+00:00,10.8512424083,106.7725107033,94.411,29,RTK Fixed,8.738,0.9
2026-07-22T10:57:30.997407+00:00,10.8512421300,106.7725129617,95.227,29,RTK Fixed,9.101,1.0
2026-07-22T10:57:31.087291+00:00,10.8512419150,106.7725152250,94.09,29,RTK Fixed,8.808,1.1
2026-07-22T10:57:31.188982+00:00,10.8512418317,106.7725175300,94.365,29,RTK Fixed,9.011,1.2
2026-07-22T10:57:31.288092+00:00,10.8512417267,106.7725198333,95.079,28,RTK Fixed,9.03,1.3
2026-07-22T10:57:31.389625+00:00,10.8512416100,106.7725220767,95.123,29,RTK Fixed,9.194,1.4
2026-07-22T10:57:31.486389+00:00,10.8512414750,106.7725242850,94.968,29,RTK Fixed,8.613,0.5
2026-07-22T10:57:31.589762+00:00,10.8512411583,106.7725264967,94.973,29,RTK Fixed,9.051,0.6
2026-07-22T10:57:31.689691+00:00,10.8512408817,106.7725287233,95.474,29,RTK Fixed,9.016,0.7
2026-07-22T10:57:31.789034+00:00,10.8512407017,106.7725310450,95.193,29,RTK Fixed,9.095,0.8
2026-07-22T10:57:31.888560+00:00,10.8512404600,106.7725334333,95.02,29,RTK Fixed,8.852,0.9
2026-07-22T10:57:31.993859+00:00,10.8512402750,106.7725357617,94.789,29,RTK Fixed,9.129,1.0
2026-07-22T10:57:32.086738+00:00,10.8512400300,106.7725379200,95.2,29,RTK Fixed,9.177,1.1
2026-07-22T10:57:32.189119+00:00,10.8512398033,106.7725403200,95.565,28,RTK Fixed,8.573,1.2
2026-07-22T10:57:32.288778+00:00,10.8512396600,106.7725425650,95.298,28,RTK Fixed,9.186,1.3
2026-07-22T10:57:32.388729+00:00,10.8512395700,106.7725448333,95.902,28,RTK Fixed,8.777,1.4
2026-07-22T10:57:32.485383+00:00,10.8512394200,106.7725470467,96.09,28,RTK Fixed,8.763,0.5
2026-07-22T10:57:32.587403+00:00,10.8512389950,106.7725492317,96.292,28,RTK Fixed,8.806,0.6
2026-07-22T10:57:32.688944+00:00,10.8512386100,106.7725514533,96.246,28,RTK Fixed,9.034,0.7
2026-07-22T10:57:32.788536+00:00,10.8512383533,106.7725535250,96.217,28,RTK Fixed,9.038,0.8
2026-07-22T10:57:32.885555+00:00,10.8512381150,106.7725556783,96.703,28,RTK Fixed,8.192,0.9
2026-07-22T10:57:32.992272+00:00,10.8512377683,106.7725577900,96.709,28,RTK Fixed,8.46,1.0
2026-07-22T10:57:33.088607+00:00,10.8512376000,106.7725599583,96.615,28,RTK Fixed,8.384,1.1
2026-07-22T10:57:33.188148+00:00,10.8512374583,106.7725619500,96.687,28,RTK Fixed,8.561,1.2
2026-07-22T10:57:33.286996+00:00,10.8512371700,106.7725639250,96.432,28,RTK Fixed,7.843,1.3
2026-07-22T10:57:33.387850+00:00,10.8512369550,106.7725659983,96.55,28,RTK Fixed,7.8,1.4
2026-07-22T10:57:33.489488+00:00,10.8512368033,106.7725680600,95.826,28,RTK Fixed,8.091,0.5
2026-07-22T10:57:33.589432+00:00,10.8512364900,106.7725700883,96.115,29,RTK Fixed,8.165,0.6
2026-07-22T10:57:33.689249+00:00,10.8512362367,106.7725720533,95.393,29,RTK Fixed,8.217,0.7
2026-07-22T10:57:33.790157+00:00,10.8512360783,106.7725740683,95.615,29,RTK Fixed,7.805,0.8
2026-07-22T10:57:33.887118+00:00,10.8512358783,106.7725760017,95.361,29,RTK Fixed,7.669,0.9
2026-07-22T10:57:33.998775+00:00,10.8512357833,106.7725779200,94.871,29,RTK Fixed,7.536,1.0
2026-07-22T10:57:34.086619+00:00,10.8512356700,106.7725797900,94.626,29,RTK Fixed,7.568,1.1
2026-07-22T10:57:34.188815+00:00,10.8512356667,106.7725816683,94.426,29,RTK Fixed,7.321,1.2
2026-07-22T10:57:34.287976+00:00,10.8512357200,106.7725835183,94.171,29,RTK Fixed,7.311,1.3
2026-07-22T10:57:34.391080+00:00,10.8512355383,106.7725853433,94.052,29,RTK Fixed,7.202,1.4
2026-07-22T10:57:34.488126+00:00,10.8512352867,106.7725872150,93.768,29,RTK Fixed,7.26,0.5
2026-07-22T10:57:34.587370+00:00,10.8512351317,106.7725890033,93.649,29,RTK Fixed,7.408,0.6
2026-07-22T10:57:34.689759+00:00,10.8512349467,106.7725908783,93.528,29,RTK Fixed,6.973,0.7
2026-07-22T10:57:34.790462+00:00,10.8512349233,106.7725926983,92.659,29,RTK Fixed,7.325,0.8
2026-07-22T10:57:34.887560+00:00,10.8512348400,106.7725945550,93.107,29,RTK Fixed,7.105,0.9
2026-07-22T10:57:34.991283+00:00,10.8512348500,106.7725963650,92.039,29,RTK Fixed,6.92,1.0
2026-07-22T10:57:35.086418+00:00,10.8512346683,106.7725981450,92.781,29,RTK Fixed,7.112,1.1
2026-07-22T10:57:35.188561+00:00,10.8512345583,106.7725999033,91.795,29,RTK Fixed,6.92,1.2
2026-07-22T10:57:35.287658+00:00,10.8512344283,106.7726016900,92.131,29,RTK Fixed,7.158,1.3
2026-07-22T10:57:35.389736+00:00,10.8512343583,106.7726034567,91.391,29,RTK Fixed,6.979,1.4
2026-07-22T10:57:35.487094+00:00,10.8512342783,106.7726052267,91.201,29,RTK Fixed,6.981,1.5
2026-07-22T10:57:35.587962+00:00,10.8512342983,106.7726070267,90.793,29,RTK Fixed,6.939,0.6
2026-07-22T10:57:35.687489+00:00,10.8512341767,106.7726087517,90.747,29,RTK Fixed,7.001,0.7
2026-07-22T10:57:35.790590+00:00,10.8512340967,106.7726105367,90.785,29,RTK Fixed,6.92,0.8
2026-07-22T10:57:35.889121+00:00,10.8512341183,106.7726123483,89.781,29,RTK Fixed,7.045,0.9
2026-07-22T10:57:35.993784+00:00,10.8512341683,106.7726141267,89.407,29,RTK Fixed,7.177,1.0
2026-07-22T10:57:36.084568+00:00,10.8512341800,106.7726158050,88.32,29,RTK Fixed,6.935,1.1
2026-07-22T10:57:36.186215+00:00,10.8512342833,106.7726175783,87.563,29,RTK Fixed,6.701,1.2
2026-07-22T10:57:36.288061+00:00,10.8512343133,106.7726194033,88.306,29,RTK Fixed,6.903,1.3
2026-07-22T10:57:36.389342+00:00,10.8512344650,106.7726211450,87.141,29,RTK Fixed,7.087,1.4
2026-07-22T10:57:36.485841+00:00,10.8512347133,106.7726228917,86.355,29,RTK Fixed,6.916,1.5
2026-07-22T10:57:36.588758+00:00,10.8512349650,106.7726246550,84.906,29,RTK Fixed,6.787,0.6
2026-07-22T10:57:36.688441+00:00,10.8512351517,106.7726263350,82.913,29,RTK Fixed,6.91,0.7
2026-07-22T10:57:36.790420+00:00,10.8512354400,106.7726280533,81.664,29,RTK Fixed,6.653,0.8
2026-07-22T10:57:36.888761+00:00,10.8512358883,106.7726297667,80.319,29,RTK Fixed,6.922,0.9
2026-07-22T10:57:36.996216+00:00,10.8512362267,106.7726314567,79.496,29,RTK Fixed,6.755,1.0
2026-07-22T10:57:37.084441+00:00,10.8512365800,106.7726331000,78.17,29,RTK Fixed,6.886,1.1
2026-07-22T10:57:37.188406+00:00,10.8512370383,106.7726348567,76.817,29,RTK Fixed,6.611,1.2
2026-07-22T10:57:37.288707+00:00,10.8512374683,106.7726365183,75.134,29,RTK Fixed,7.115,1.3
2026-07-22T10:57:37.390660+00:00,10.8512379867,106.7726381150,73.756,29,RTK Fixed,6.746,1.4
2026-07-22T10:57:37.489935+00:00,10.8512385700,106.7726397700,72.658,29,RTK Fixed,6.708,1.5
2026-07-22T10:57:37.589174+00:00,10.8512391617,106.7726413800,71.009,29,RTK Fixed,6.614,0.6
2026-07-22T10:57:37.688316+00:00,10.8512398550,106.7726429950,69.411,29,RTK Fixed,6.785,0.7
2026-07-22T10:57:37.791423+00:00,10.8512404267,106.7726446133,67.794,29,RTK Fixed,6.839,0.8
2026-07-22T10:57:37.886396+00:00,10.8512412467,106.7726461567,66.393,29,RTK Fixed,6.877,0.9
2026-07-22T10:57:37.991976+00:00,10.8512420117,106.7726477033,65.005,29,RTK Fixed,6.872,1.0
2026-07-22T10:57:38.087303+00:00,10.8512427400,106.7726492983,63.416,29,RTK Fixed,6.856,1.1
2026-07-22T10:57:38.188780+00:00,10.8512435650,106.7726508367,61.85,29,RTK Fixed,6.986,1.2
2026-07-22T10:57:38.288495+00:00,10.8512445250,106.7726523933,60.535,29,RTK Fixed,6.863,1.3
2026-07-22T10:57:38.388281+00:00,10.8512454383,106.7726538300,58.825,29,RTK Fixed,7.117,1.4
2026-07-22T10:57:38.488359+00:00,10.8512464383,106.7726553250,57.391,29,RTK Fixed,6.596,1.5
2026-07-22T10:57:38.587973+00:00,10.8512474483,106.7726567383,55.683,29,RTK Fixed,7.209,0.6
2026-07-22T10:57:38.687546+00:00,10.8512484767,106.7726581783,54.09,29,RTK Fixed,7.001,0.7
2026-07-22T10:57:38.790024+00:00,10.8512495167,106.7726596217,52.397,30,RTK Fixed,6.904,0.8
2026-07-22T10:57:38.886464+00:00,10.8512507117,106.7726609200,50.188,30,RTK Fixed,6.936,0.9
2026-07-22T10:57:38.994033+00:00,10.8512518933,106.7726622500,48.6,30,RTK Fixed,6.938,1.0
2026-07-22T10:57:39.087580+00:00,10.8512530967,106.7726635667,46.771,30,RTK Fixed,7.148,1.1
2026-07-22T10:57:39.188703+00:00,10.8512543883,106.7726646733,44.464,30,RTK Fixed,6.992,1.2
2026-07-22T10:57:39.286227+00:00,10.8512557750,106.7726657750,43.245,30,RTK Fixed,6.886,1.3
2026-07-22T10:57:39.388411+00:00,10.8512572250,106.7726669000,40.961,30,RTK Fixed,6.853,1.4
2026-07-22T10:57:39.486388+00:00,10.8512585550,106.7726680533,39.31,30,RTK Fixed,7.323,1.5
2026-07-22T10:57:39.589398+00:00,10.8512600200,106.7726690733,37.309,30,RTK Fixed,6.949,0.6
2026-07-22T10:57:39.689385+00:00,10.8512615367,106.7726701350,35.406,31,RTK Fixed,7.224,0.7
2026-07-22T10:57:39.790753+00:00,10.8512630633,106.7726711717,33.469,31,RTK Fixed,7.211,0.8
2026-07-22T10:57:39.889221+00:00,10.8512646317,106.7726720783,31.293,31,RTK Fixed,7.415,0.9
2026-07-22T10:57:39.998779+00:00,10.8512662700,106.7726728500,29.481,31,RTK Fixed,7.252,1.0
2026-07-22T10:57:40.087995+00:00,10.8512680150,106.7726735317,27.13,32,RTK Fixed,7.241,1.1
2026-07-22T10:57:40.189285+00:00,10.8512696117,106.7726742817,25.421,32,RTK Fixed,7.459,1.2
2026-07-22T10:57:40.288138+00:00,10.8512712417,106.7726751583,24.443,32,RTK Fixed,7.166,1.3
2026-07-22T10:57:40.387137+00:00,10.8512730333,106.7726758900,22.521,32,RTK Fixed,7.359,1.4
2026-07-22T10:57:40.486069+00:00,10.8512747567,106.7726765500,21.329,32,RTK Fixed,7.675,1.5
2026-07-22T10:57:40.588499+00:00,10.8512764883,106.7726771017,20.41,32,RTK Fixed,7.448,0.6
2026-07-22T10:57:40.685952+00:00,10.8512783150,106.7726776733,19.298,32,RTK Fixed,7.213,0.7
2026-07-22T10:57:40.789559+00:00,10.8512801367,106.7726782417,18.297,32,RTK Fixed,7.588,0.8
2026-07-22T10:57:40.886120+00:00,10.8512820567,106.7726789583,17.631,32,RTK Fixed,7.561,0.9
2026-07-22T10:57:40.993252+00:00,10.8512838717,106.7726794250,16.146,32,RTK Fixed,8.094,1.0
2026-07-22T10:57:41.090054+00:00,10.8512857883,106.7726800000,15.636,31,RTK Fixed,7.686,1.1
2026-07-22T10:57:41.188564+00:00,10.8512876600,106.7726804283,14.549,31,RTK Fixed,7.703,1.2
2026-07-22T10:57:41.288378+00:00,10.8512895367,106.7726809250,14.133,31,RTK Fixed,7.854,1.3
2026-07-22T10:57:41.388716+00:00,10.8512914700,106.7726814167,13.821,31,RTK Fixed,7.691,1.4
2026-07-22T10:57:41.486837+00:00,10.8512933783,106.7726818983,14.107,31,RTK Fixed,7.781,1.5
2026-07-22T10:57:41.588334+00:00,10.8512953383,106.7726822133,14.01,31,RTK Fixed,7.94,0.6
2026-07-22T10:57:41.684761+00:00,10.8512972867,106.7726827133,13.984,31,RTK Fixed,7.884,0.7
2026-07-22T10:57:41.790572+00:00,10.8512991950,106.7726831417,13.535,31,RTK Fixed,7.884,0.8
2026-07-22T10:57:41.886735+00:00,10.8513011183,106.7726835500,13.495,31,RTK Fixed,7.764,0.9
2026-07-22T10:57:41.992458+00:00,10.8513030667,106.7726840750,12.987,31,RTK Fixed,8.03,1.0
2026-07-22T10:57:42.082348+00:00,10.8513050467,106.7726845767,13.005,30,RTK Fixed,8.165,1.1
2026-07-22T10:57:42.190018+00:00,10.8513069400,106.7726848950,13.122,31,RTK Fixed,8.117,1.2
2026-07-22T10:57:42.286630+00:00,10.8513087583,106.7726852700,12.858,31,RTK Fixed,7.696,1.3
2026-07-22T10:57:42.390439+00:00,10.8513107817,106.7726856717,12.426,31,RTK Fixed,7.271,1.4
2026-07-22T10:57:42.490963+00:00,10.8513127783,106.7726861550,12.015,31,RTK Fixed,8.159,1.5
2026-07-22T10:57:42.586846+00:00,10.8513148350,106.7726865000,11.459,31,RTK Fixed,8.185,0.6
2026-07-22T10:57:42.687811+00:00,10.8513168667,106.7726869167,11.565,31,RTK Fixed,8.523,0.7
2026-07-22T10:57:42.790115+00:00,10.8513189567,106.7726872583,10.972,31,RTK Fixed,8.226,0.8
2026-07-22T10:57:42.887121+00:00,10.8513209433,106.7726875433,9.743,31,RTK Fixed,8.62,0.9
2026-07-22T10:57:42.998625+00:00,10.8513228850,106.7726879767,10.033,31,RTK Fixed,8.105,1.0
2026-07-22T10:57:43.086017+00:00,10.8513249600,106.7726882583,9.546,30,RTK Fixed,7.807,1.1
2026-07-22T10:57:43.187346+00:00,10.8513267700,106.7726884900,9.361,31,RTK Fixed,8.301,1.2
2026-07-22T10:57:43.288509+00:00,10.8513286250,106.7726888483,9.414,31,RTK Fixed,7.259,1.3
2026-07-22T10:57:43.389770+00:00,10.8513306000,106.7726888033,8.811,32,RTK Fixed,7.293,1.4
2026-07-22T10:57:43.485854+00:00,10.8513325633,106.7726890017,9.877,32,RTK Fixed,7.621,1.5
2026-07-22T10:57:43.587471+00:00,10.8513347050,106.7726889333,9.611,32,RTK Fixed,7.971,0.6
2026-07-22T10:57:43.688972+00:00,10.8513368033,106.7726892383,10.435,32,RTK Fixed,8.695,0.7
2026-07-22T10:57:43.789948+00:00,10.8513388600,106.7726895850,10.353,31,RTK Fixed,8.401,0.8
2026-07-22T10:57:43.887075+00:00,10.8513409617,106.7726898450,10.347,32,RTK Fixed,8.389,0.9
2026-07-22T10:57:43.994182+00:00,10.8513429567,106.7726905200,10.391,32,RTK Fixed,8.334,1.0
2026-07-22T10:57:44.084778+00:00,10.8513449150,106.7726913050,10.116,32,RTK Fixed,8.419,1.1
2026-07-22T10:57:44.189807+00:00,10.8513468883,106.7726916650,8.903,32,RTK Fixed,8.562,1.2
2026-07-22T10:57:44.286711+00:00,10.8513487900,106.7726920900,9.025,32,RTK Fixed,8.114,1.3
2026-07-22T10:57:44.391251+00:00,10.8513507350,106.7726923867,8.522,32,RTK Fixed,7.79,1.4
2026-07-22T10:57:44.485846+00:00,10.8513527167,106.7726927600,8.419,32,RTK Fixed,7.889,1.5
2026-07-22T10:57:44.589813+00:00,10.8513547967,106.7726929633,7.551,32,RTK Fixed,7.913,0.6
2026-07-22T10:57:44.686966+00:00,10.8513567850,106.7726931333,7.188,32,RTK Fixed,8.497,0.7
2026-07-22T10:57:44.789254+00:00,10.8513587450,106.7726933000,7.281,32,RTK Fixed,8.013,0.8
2026-07-22T10:57:44.887300+00:00,10.8513607283,106.7726935467,7.741,32,RTK Fixed,7.882,0.9
2026-07-22T10:57:44.995833+00:00,10.8513627800,106.7726937867,7.274,32,RTK Fixed,7.883,1.0
2026-07-22T10:57:45.086967+00:00,10.8513648833,106.7726940150,7.481,32,RTK Fixed,8.381,1.1
2026-07-22T10:57:45.189771+00:00,10.8513668817,106.7726942750,7.292,32,RTK Fixed,8.359,1.2
2026-07-22T10:57:45.289555+00:00,10.8513688883,106.7726945067,7.235,31,RTK Fixed,8.114,1.3
2026-07-22T10:57:45.391056+00:00,10.8513708700,106.7726947417,6.764,32,RTK Fixed,7.915,1.4
2026-07-22T10:57:45.489351+00:00,10.8513729117,106.7726950683,6.889,32,RTK Fixed,8.012,1.5
2026-07-22T10:57:45.587778+00:00,10.8513749167,106.7726952483,6.871,33,RTK Fixed,8.298,0.6
2026-07-22T10:57:45.689173+00:00,10.8513770583,106.7726954833,7.294,33,RTK Fixed,8.147,0.7
2026-07-22T10:57:45.791586+00:00,10.8513790867,106.7726958467,7.151,33,RTK Fixed,8.661,0.8
2026-07-22T10:57:45.889388+00:00,10.8513811800,106.7726961317,7.133,33,RTK Fixed,8.21,0.9
2026-07-22T10:57:45.999608+00:00,10.8513832983,106.7726963783,7.352,33,RTK Fixed,8.289,1.0
2026-07-22T10:57:46.086236+00:00,10.8513853567,106.7726966750,7.235,33,RTK Fixed,8.264,1.1
2026-07-22T10:57:46.191367+00:00,10.8513874350,106.7726969183,7.121,33,RTK Fixed,8.273,1.2
2026-07-22T10:57:46.288446+00:00,10.8513895133,106.7726970483,7.068,33,RTK Fixed,8.294,1.3
2026-07-22T10:57:46.392012+00:00,10.8513916350,106.7726973467,7.096,33,RTK Fixed,8.484,1.4
2026-07-22T10:57:46.489294+00:00,10.8513936783,106.7726975267,6.185,33,RTK Fixed,8.462,1.5
2026-07-22T10:57:46.588469+00:00,10.8513957700,106.7726977300,6.072,33,RTK Fixed,8.318,0.6
2026-07-22T10:57:46.692078+00:00,10.8513978683,106.7726979983,6.023,32,RTK Fixed,8.358,0.7
2026-07-22T10:57:46.789433+00:00,10.8514000000,106.7726981950,5.359,32,RTK Fixed,8.274,0.8
2026-07-22T10:57:46.888751+00:00,10.8514021500,106.7726983033,4.671,32,RTK Fixed,8.482,0.9
2026-07-22T10:57:46.993384+00:00,10.8514043267,106.7726983650,4.778,32,RTK Fixed,8.616,1.0
2026-07-22T10:57:47.089146+00:00,10.8514064117,106.7726984917,4.752,32,RTK Fixed,8.746,1.1
2026-07-22T10:57:47.188286+00:00,10.8514085867,106.7726986883,4.661,32,RTK Fixed,8.478,1.2
2026-07-22T10:57:47.289046+00:00,10.8514107950,106.7726988717,4.565,32,RTK Fixed,8.321,1.3
2026-07-22T10:57:47.392182+00:00,10.8514129683,106.7726989650,4.77,33,RTK Fixed,8.804,1.4
2026-07-22T10:57:47.490289+00:00,10.8514151517,106.7726991233,4.812,31,RTK Fixed,8.64,1.5
2026-07-22T10:57:47.590991+00:00,10.8514173517,106.7726993750,5.604,32,RTK Fixed,8.814,0.6
2026-07-22T10:57:47.688856+00:00,10.8514194617,106.7726995917,5.355,31,RTK Fixed,8.876,0.7
2026-07-22T10:57:47.789937+00:00,10.8514216683,106.7726997833,5.889,31,RTK Fixed,8.465,0.8
2026-07-22T10:57:47.886742+00:00,10.8514238817,106.7726999933,5.997,31,RTK Fixed,8.85,0.9
2026-07-22T10:57:47.994924+00:00,10.8514260033,106.7727002000,5.91,31,RTK Fixed,8.83,1.0
2026-07-22T10:57:48.089423+00:00,10.8514282483,106.7727003883,6.052,30,RTK Fixed,8.395,1.1
2026-07-22T10:57:48.187827+00:00,10.8514304150,106.7727006200,6.587,31,RTK Fixed,8.752,1.2
2026-07-22T10:57:48.290736+00:00,10.8514326850,106.7727008050,6.822,31,RTK Fixed,8.771,1.3
2026-07-22T10:57:48.390090+00:00,10.8514349050,106.7727010183,6.609,30,RTK Fixed,9.119,1.4
2026-07-22T10:57:48.490298+00:00,10.8514371583,106.7727011950,6.35,31,RTK Fixed,8.817,1.5
2026-07-22T10:57:48.591550+00:00,10.8514393933,106.7727014083,6.203,31,RTK Fixed,8.92,0.6
2026-07-22T10:57:48.691405+00:00,10.8514416650,106.7727016250,6.472,31,RTK Fixed,8.959,0.7
2026-07-22T10:57:48.789930+00:00,10.8514439583,106.7727019183,7.616,31,RTK Fixed,9.036,0.8
2026-07-22T10:57:48.890674+00:00,10.8514461200,106.7727022983,7.052,31,RTK Fixed,9.395,0.9
2026-07-22T10:57:48.999679+00:00,10.8514483367,106.7727025783,7.589,31,RTK Fixed,8.859,1.0
2026-07-22T10:57:49.091018+00:00,10.8514505567,106.7727028367,7.492,32,RTK Fixed,8.916,1.1
2026-07-22T10:57:49.187857+00:00,10.8514528033,106.7727031250,8.054,31,RTK Fixed,8.941,1.2
